datetime,Trafo1,Trafo2,Trafo_Total,Month,Day,Hour,Workday,Min_Temp,Max_Temp,Feels_Like,Pressure,Humidity,Wind Speed
2018-10-17 19:00,57.28,25.09,82.37,10,4,19,1,8.3,13.7,10.01,1021,89,1
2018-10-17 20:00,51.2,27.14,78.34,10,4,20,1,7.7,13.4,9.56,1021,91,1.24
2018-10-17 21:00,47.62,33.28,80.9,10,4,21,1,7.1,13.3,9.77,1021,92,0.7
2018-10-17 22:00,43.78,27.52,71.3,10,4,22,1,7.6,13.3,9.78,1021,92,0.76
2018-10-17 23:00,33.02,23.1,56.12,10,4,23,1,8,13.1,9.83,1021,94,0.73
2018-10-18 0:00,33.34,28.61,61.95,10,5,0,1,8.1,13.1,9.66,1021,94,0.81
2018-10-18 1:00,29.31,15.74,45.05,10,5,1,1,8.5,12.9,9.68,1020,94,0.64
2018-10-18 2:00,29.18,11.9,41.08,10,5,2,1,8.2,12.7,9.3,1020,94,1
2018-10-18 3:00,28.42,21.31,49.73,10,5,3,1,8.2,12.5,9.25,1020,94,1
2018-10-18 4:00,29.18,18.75,47.93,10,5,4,1,7.1,12.3,9.29,1020,94,0.35
2018-10-18 5:00,28.93,11.2,40.13,10,5,5,1,7.2,12.2,9.37,1020,95,0.35
2018-10-18 6:00,38.34,25.09,63.43,10,5,6,1,7.2,12.2,8.93,1020,94,0.5
2018-10-18 7:00,40.06,30.85,70.91,10,5,7,1,7.1,13.1,9.67,1020,96,0.41
2018-10-18 8:00,52.48,56.19,108.67,10,5,8,1,9,14,10.31,1020,94,1
2018-10-18 9:00,69.57,65.47,135.04,10,5,9,1,9,15.8,11.71,1020,95,0.24
2018-10-18 10:00,81.22,71.68,152.9,10,5,10,1,9.7,18.4,13.89,1019,94,0.69
2018-10-18 11:00,78.53,98.18,176.71,10,5,11,1,10.7,20,14.54,1019,80,1
2018-10-18 12:00,76.93,79.23,156.16,10,5,12,1,10.8,20.4,14.91,1018,68,1
2018-10-18 13:00,73.79,87.17,160.96,10,5,13,1,11.4,20.5,13.91,1017,55,2
2018-10-18 14:00,73.34,84.16,157.5,10,5,14,1,11.9,20.3,14.35,1017,55,2
2018-10-18 15:00,72.7,73.41,146.11,10,5,15,1,10.8,19.6,13.61,1018,69,3
2018-10-18 16:00,74.18,84.67,158.85,10,5,16,1,9.2,18.3,11.43,1018,69,3
2018-10-18 17:00,76.1,69.5,145.6,10,5,17,1,8.7,15,11.18,1019,81,1
2018-10-18 18:00,57.98,55.55,113.53,10,5,18,1,7.9,14.5,10.9,1020,85,1
2018-10-18 19:00,59.2,54.78,113.98,10,5,19,1,7.8,13.8,10.14,1021,92,1
2018-10-18 20:00,49.79,43.58,93.37,10,5,20,1,7,13.5,9.63,1021,92,1.15
2018-10-18 21:00,44.86,21.31,66.17,10,5,21,1,6.73,13.2,9.48,1021,94,0.79
2018-10-18 22:00,42.88,11.84,54.72,10,5,22,1,7.23,13.5,9.45,1021,94,1
2018-10-18 23:00,33.47,19.58,53.05,10,5,23,1,6.93,13.1,9.11,1022,94,0.8
2018-10-19 0:00,31.68,19.26,50.94,10,6,0,1,6.43,13,8.37,1022,94,1.04
2018-10-19 1:00,31.04,11.01,42.05,10,6,1,1,6.05,12.9,8.36,1021,91,1
2018-10-19 2:00,30.85,19.58,50.43,10,6,2,1,6.34,12.7,7.38,1021,92,2
2018-10-19 3:00,30.34,19.01,49.35,10,6,3,1,6.18,12,7.84,1021,90,1
2018-10-19 4:00,30.46,11.97,42.43,10,6,4,1,5.98,11.8,7.5,1022,90,1.17
2018-10-19 5:00,29.76,24.83,54.59,10,6,5,1,4.6,12,6.27,1022,90,2
2018-10-19 6:00,39.68,27.84,67.52,10,6,6,1,5.7,11.1,6.89,1022,92,1
2018-10-19 7:00,40.32,21.63,61.95,10,6,7,1,6.3,11.9,7.97,1023,92,1
2018-10-19 8:00,47.94,63.49,111.43,10,6,8,1,8.3,14.1,10.22,1023,92,1
2018-10-19 9:00,67.58,53.95,121.53,10,6,9,1,8.5,15.9,11.05,1023,92,1
2018-10-19 10:00,78.66,68.8,147.46,10,6,10,1,9.3,18.7,13.73,1022,72,1
2018-10-19 11:00,77.89,85.18,163.07,10,6,11,1,9.3,18.7,14.41,1022,72,1
2018-10-19 12:00,74.43,77.63,152.06,10,6,12,1,10.1,20.4,15,1021,59,1
2018-10-19 13:00,68.22,86.46,154.68,10,6,13,1,10.1,20.4,13.83,1020,48,2
2018-10-19 14:00,58.05,84.99,143.04,10,6,14,1,9.9,20,13.65,1020,47,2
2018-10-19 15:00,59.33,84.48,143.81,10,6,15,1,9.2,19.1,12.15,1021,64,3
2018-10-19 16:00,60.67,70.4,131.07,10,6,16,1,8,17.1,10.49,1022,71,2
2018-10-19 17:00,59.65,59.65,119.3,10,6,17,1,8,15.8,9.82,1022,71,2
2018-10-19 18:00,58.24,47.55,105.79,10,6,18,1,7.68,12,9.14,1023,81,0.51
2018-10-19 19:00,56.83,36.67,93.5,10,6,19,1,6.7,12,8.55,1023,87,0.51
2018-10-19 20:00,55.04,15.42,70.46,10,6,20,1,6.34,9,6.55,1023,93,0.51
2018-10-19 21:00,51.58,11.2,62.78,10,6,21,1,4,9.8,4.12,1025,92,2
2018-10-19 22:00,46.08,26.05,72.13,10,6,22,1,4,9.8,4.04,1025,92,2
2018-10-19 23:00,35.97,14.14,50.11,10,6,23,1,3.5,9.5,4.26,1026,95,0.77
2018-10-20 0:00,35.26,12.29,47.55,10,7,0,0,3.6,9.3,4,1026,95,0.96
2018-10-20 1:00,33.98,24.06,58.04,10,7,1,0,4,8.9,3.61,1026,94,1.12
2018-10-20 2:00,31.3,15.94,47.24,10,7,2,0,2.8,9,2.97,1026,95,1.14
2018-10-20 3:00,31.62,11.01,42.63,10,7,3,0,2.5,8.7,2.84,1026,96,1.3
2018-10-20 4:00,31.74,22.02,53.76,10,7,4,0,2.8,8.2,2.72,1026,95,1.51
2018-10-20 5:00,31.49,17.92,49.41,10,7,5,0,2,8.7,2.72,1027,95,1
2018-10-20 6:00,30.98,11.71,42.69,10,7,6,0,2,9,2.57,1027,95,1
2018-10-20 7:00,32.19,20.86,53.05,10,7,7,0,3.7,9.5,4.3,1027,95,1
2018-10-20 8:00,32.96,27.71,60.67,10,7,8,0,4,12.2,5.63,1027,95,1.58
2018-10-20 9:00,33.79,19.65,53.44,10,7,9,0,4.4,15.2,8.47,1027,97,1
2018-10-20 10:00,34.11,29.44,63.55,10,7,10,0,6,16.8,10.2,1027,95,1
2018-10-20 11:00,33.79,28.29,62.08,10,7,11,0,8.4,18,11.88,1026,80,1
2018-10-20 12:00,32.19,28.61,60.8,10,7,12,0,9,19.1,12.98,1026,80,1
2018-10-20 13:00,32.45,28.16,60.61,10,7,13,0,8.8,19.4,10.4,1025,46,4
2018-10-20 14:00,33.66,23.04,56.7,10,7,14,0,8.7,19.3,10.77,1025,46,3
2018-10-20 15:00,35.26,26.24,61.5,10,7,15,0,7.9,18.3,10.92,1025,47,2
2018-10-20 16:00,35.58,28.03,63.61,10,7,16,0,7,17.3,10.31,1025,65,2
2018-10-20 17:00,35.01,11.07,46.08,10,7,17,0,7.1,14.6,9.16,1025,68,1
2018-10-20 18:00,34.88,16.45,51.33,10,7,18,0,6.7,14.2,8.67,1026,74,1
2018-10-20 19:00,32.7,24.38,57.08,10,7,19,0,6.1,13.1,6.78,1026,73,2
2018-10-20 20:00,30.98,11.33,42.31,10,7,20,0,3.9,13.7,5.94,1027,70,2
2018-10-20 21:00,31.23,12.93,44.16,10,7,21,0,3.9,13.1,6.76,1026,69,1
2018-10-20 22:00,30.66,25.86,56.52,10,7,22,0,4.8,13,6.72,1026,72,1
2018-10-20 23:00,30.59,11.84,42.43,10,7,23,0,3.6,13.3,5.02,1026,70,2.35
2018-10-21 0:00,30.4,12.61,43.01,10,1,0,0,4,12.1,4.2,1026,62,2
2018-10-21 1:00,28.67,26.18,54.85,10,1,1,0,2.6,11.2,4.74,1026,65,1
2018-10-21 2:00,28.67,12.74,41.41,10,1,2,0,2,11.1,3.8,1026,69,2.06
2018-10-21 3:00,28.93,11.26,40.19,10,1,3,0,1.5,10.6,4.04,1026,71,1
2018-10-21 4:00,29.44,26.3,55.74,10,1,4,0,1,10.1,1.34,1026,65,4
2018-10-21 5:00,28.61,15.17,43.78,10,1,5,0,0.7,9.9,2.61,1027,60,1
2018-10-21 6:00,28.86,12.1,40.96,10,1,6,0,0.6,9.6,2.51,1027,69,1
2018-10-21 7:00,28.99,23.55,52.54,10,1,7,0,0.6,9.8,2.55,1027,64,2
2018-10-21 8:00,27.65,16.9,44.55,10,1,8,0,0.7,10.4,2.9,1027,56,2
2018-10-21 9:00,28.42,10.82,39.24,10,1,9,0,0.7,11,3.24,1027,56,2
2018-10-21 10:00,29.12,22.98,52.1,10,1,10,0,0.3,12.2,3.23,1027,63,3
2018-10-21 11:00,29.95,21.38,51.33,10,1,11,0,0.3,12.6,5.09,1027,75,1
2018-10-21 12:00,32.38,11.39,43.77,10,1,12,0,0.6,13.6,5.62,1027,77,1
2018-10-21 13:00,32.32,20.29,52.61,10,1,13,0,0.8,13.5,4.13,1027,81,3
2018-10-21 14:00,31.87,21.5,53.37,10,1,14,0,1,12.2,5.05,1026,67,1
2018-10-21 15:00,31.87,26.75,58.62,10,1,15,0,1.1,12,4.78,1026,63,1
2018-10-21 16:00,33.98,22.91,56.89,10,1,16,0,1,11.3,3.36,1027,70,2.46
2018-10-21 17:00,32.19,32,64.19,10,1,17,0,0.8,9.6,3.56,1027,66,1
2018-10-21 18:00,34.05,30.46,64.51,10,1,18,0,0.6,8.3,2.72,1028,76,1
2018-10-21 19:00,33.34,23.17,56.51,10,1,19,0,0.6,7.6,2.02,1028,78,1
2018-10-21 20:00,32.26,31.74,64,10,1,20,0,1,7.6,1.75,1028,78,1
2018-10-21 21:00,31.94,31.62,63.56,10,1,21,0,0.6,8.5,2.04,1028,85,1
2018-10-21 22:00,32.77,16.13,48.9,10,1,22,0,0.7,7.5,1.25,1028,87,2
2018-10-21 23:00,32.7,13.63,46.33,10,1,23,0,-0.3,7.6,1.4,1028,91,1
2018-10-22 0:00,34.11,17.6,51.71,10,2,0,1,-0.1,7.6,1.25,1028,91,1.37
2018-10-22 1:00,33.92,17.54,51.46,10,2,1,1,0.2,7.7,1.43,1028,93,1.34
2018-10-22 2:00,31.74,17.73,49.47,10,2,2,1,0.7,7,1.63,1027,93,1
2018-10-22 3:00,32,17.86,49.86,10,2,3,1,1,7,1.27,1027,91,1.34
2018-10-22 4:00,32.26,18.24,50.5,10,2,4,1,1.26,6.2,1.12,1028,91,1.33
2018-10-22 5:00,31.87,17.34,49.21,10,2,5,1,1.15,8.1,2.2,1027,92,1.26
2018-10-22 6:00,40.32,18.88,59.2,10,2,6,1,1.4,8.1,2.28,1027,90,1.26
2018-10-22 7:00,44.03,27.39,71.42,10,2,7,1,2.1,8.1,2.56,1028,90,1.18
2018-10-22 8:00,58.75,61.12,119.87,10,2,8,1,2.5,9.2,3.74,1028,86,1
2018-10-22 9:00,73.86,70.4,144.26,10,2,9,1,3.3,11,4.91,1028,79,1
2018-10-22 10:00,80.7,70.46,151.16,10,2,10,1,5,13.1,7,1027,72,1
2018-10-22 11:00,83.78,104,187.78,10,2,11,1,5.7,13.6,8.22,1026,64,0.83
2018-10-22 12:00,80.26,82.82,163.08,10,2,12,1,5.9,14.7,8.85,1026,64,1.06
2018-10-22 13:00,78.08,80.58,158.66,10,2,13,1,5.7,14.3,9.32,1025,53,1
2018-10-22 14:00,76.99,74.43,151.42,10,2,14,1,8.2,14.2,9.6,1025,53,1
2018-10-22 15:00,81.15,61.25,142.4,10,2,15,1,5.6,14.3,8.74,1025,66,2
2018-10-22 16:00,77.5,58.88,136.38,10,2,16,1,4.6,13,5.74,1025,73,3
2018-10-22 17:00,81.09,57.92,139.01,10,2,17,1,4.1,9.6,4.83,1027,78,1
2018-10-22 18:00,62.72,27.2,89.92,10,2,18,1,3.6,10.2,4.53,1027,84,1
2018-10-22 19:00,59.58,27.33,86.91,10,2,19,1,2.5,10.5,3.94,1027,89,1
2018-10-22 20:00,55.55,25.22,80.77,10,2,20,1,2,10.2,2.86,1028,90,1.73
2018-10-22 21:00,50.43,11.71,62.14,10,2,21,1,2,10.1,3.26,1028,91,1
2018-10-22 22:00,45.5,20.48,65.98,10,2,22,1,2.1,8.6,2.9,1028,90,1
2018-10-22 23:00,38.08,19.07,57.15,10,2,23,1,1.4,10,2.89,1028,90,1
2018-10-23 0:00,33.92,11.78,45.7,10,3,0,1,1.4,10,2.77,1028,90,1
2018-10-23 1:00,32.7,14.21,46.91,10,3,1,1,1.5,9.5,1.99,1027,88,2.28
2018-10-23 2:00,31.36,17.02,48.38,10,3,2,1,1.5,9.5,2.14,1027,88,2.35
2018-10-23 3:00,30.59,17.54,48.13,10,3,3,1,1.4,9.5,1.89,1027,88,2.35
2018-10-23 4:00,30.85,17.34,48.19,10,3,4,1,0,8.6,-2.79,1027,75,6
2018-10-23 5:00,30.98,17.47,48.45,10,3,5,1,0,4.8,-0.46,1026,93,1.54
2018-10-23 6:00,41.02,18.69,59.71,10,3,6,1,-1,11,2.62,1026,79,1
2018-10-23 7:00,41.98,26.62,68.6,10,3,7,1,2,11,3.5,1026,79,1
2018-10-23 8:00,55.81,53.25,109.06,10,3,8,1,3,11,4.64,1025,79,1
2018-10-23 9:00,69.38,61.95,131.33,10,3,9,1,4.8,12.2,4.99,1024,46,3
2018-10-23 10:00,75.46,56.64,132.1,10,3,10,1,6.1,14.6,6.81,1023,46,3
2018-10-23 11:00,74.37,74.18,148.55,10,3,11,1,6.7,14.8,6.09,1022,36,5
2018-10-23 12:00,75.78,74.82,150.6,10,3,12,1,6.7,15.5,6.19,1021,33,5
2018-10-23 13:00,75.39,80,155.39,10,3,13,1,6.8,15.5,6.1,1019,33,5
2018-10-23 14:00,75.71,71.87,147.58,10,3,14,1,6.8,15.5,6.64,1019,34,4
2018-10-23 15:00,83.39,59.78,143.17,10,3,15,1,6.4,14.6,5.52,1018,32,5
2018-10-23 16:00,83.58,60.93,144.51,10,3,16,1,6.5,14,7.07,1018,37,2
2018-10-23 17:00,79.55,54.21,133.76,10,3,17,1,4.8,13.3,2.67,1018,50,7
2018-10-23 18:00,62.34,24.51,86.85,10,3,18,1,4.3,12.6,5.84,1018,74,3
2018-10-23 19:00,58.11,31.68,89.79,10,3,19,1,5.1,13.5,4.77,1016,50,5
2018-10-23 20:00,53.38,21.57,74.95,10,3,20,1,5,13,5.91,1015,72,3
2018-10-23 21:00,50.82,13.82,64.64,10,3,21,1,4.8,13,6.18,1015,68,2
2018-10-23 22:00,41.92,23.23,65.15,10,3,22,1,5,13,5.48,1014,65,3
2018-10-23 23:00,31.49,15.42,46.91,10,3,23,1,5.2,13.3,6.92,1013,67,1
2018-10-24 0:00,31.42,12.22,43.64,10,4,0,1,4.9,13.2,4.44,1013,80,5
2018-10-24 1:00,32.38,21.57,53.95,10,4,1,1,4.1,13.5,4.17,1013,80,5
2018-10-24 2:00,32.06,18.05,50.11,10,4,2,1,3.3,13.6,3.7,1012,84,5
2018-10-24 3:00,32.32,11.2,43.52,10,4,3,1,3,13,4.13,1012,85,4
2018-10-24 4:00,31.17,22.14,53.31,10,4,4,1,2.8,11.6,3.91,1012,88,4
2018-10-24 5:00,30.85,19.58,50.43,10,4,5,1,2.2,14.5,6.83,1011,95,1
2018-10-24 6:00,39.55,14.66,54.21,10,4,6,1,2.9,14.1,6.52,1010,95,2
2018-10-24 7:00,41.86,33.28,75.14,10,4,7,1,3,14,7.19,1010,94,2
2018-10-24 8:00,56.06,65.34,121.4,10,4,8,1,4.2,15,8.44,1010,87,2
2018-10-24 9:00,65.98,60.8,126.78,10,4,9,1,3.2,18,8.14,1010,84,3
2018-10-24 10:00,75.84,85.7,161.54,10,4,10,1,3.3,18.7,8.32,1011,83,3
2018-10-24 11:00,72.13,68.67,140.8,10,4,11,1,3.5,18.4,8.72,1011,87,3
2018-10-24 12:00,73.66,71.04,144.7,10,4,12,1,3.3,18.3,9.39,1011,94,2
2018-10-24 13:00,72.7,78.02,150.72,10,4,13,1,3.4,18,9.08,1011,91,2
2018-10-24 14:00,74.37,81.54,155.91,10,4,14,1,3.6,18,8.48,1012,92,2
2018-10-24 15:00,72.13,54.59,126.72,10,4,15,1,2.7,16,7.51,1013,93,2
2018-10-24 16:00,73.47,57.6,131.07,10,4,16,1,3.3,15,8.04,1014,94,1
2018-10-24 17:00,74.75,43.58,118.33,10,4,17,1,3.3,15,4.7,1015,93,5.09
2018-10-24 18:00,55.94,29.5,85.44,10,4,18,1,3.2,12.6,4.16,1016,92,4.87
2018-10-24 19:00,55.17,22.59,77.76,10,4,19,1,3.2,10.2,6.18,1017,94,1
2018-10-24 20:00,51.39,17.41,68.8,10,4,20,1,3.7,10,6.26,1018,94,1
2018-10-24 21:00,46.4,21.57,67.97,10,4,21,1,3.7,10,6.26,1019,94,1
2018-10-24 22:00,44.54,18.5,63.04,10,4,22,1,3.1,10.2,4.83,1019,92,2
2018-10-24 23:00,34.05,11.58,45.63,10,4,23,1,3.1,9.2,5.49,1019,93,1
2018-10-25 0:00,31.68,21.38,53.06,10,5,0,1,3.3,9.2,5.49,1019,93,1
2018-10-25 1:00,30.66,18.43,49.09,10,5,1,1,3.3,8.9,4.96,1019,93,1
2018-10-25 2:00,31.55,12.8,44.35,10,5,2,1,3.3,9,4.84,1018,93,1
2018-10-25 3:00,30.91,20.67,51.58,10,5,3,1,3,11,5.23,1018,85,1
2018-10-25 4:00,30.78,18.75,49.53,10,5,4,1,3.5,11.2,4.36,1018,81,3
2018-10-25 5:00,30.4,11.46,41.86,10,5,5,1,3.5,10.8,5.16,1018,78,1
2018-10-25 6:00,39.55,20.29,59.84,10,5,6,1,3.5,11.2,5.45,1017,82,1
2018-10-25 7:00,40.96,30.66,71.62,10,5,7,1,5,11,6.47,1017,77,1
2018-10-25 8:00,54.66,40.7,95.36,10,5,8,1,6,13,6.84,1017,64,2
2018-10-25 9:00,68.61,66.43,135.04,10,5,9,1,6.6,16,7.53,1017,53,3
2018-10-25 10:00,74.82,72.51,147.33,10,5,10,1,7.5,16.1,8.47,1016,49,3
2018-10-25 11:00,74.94,73.41,148.35,10,5,11,1,7.8,17.3,8,1015,47,5
2018-10-25 12:00,74.88,74.24,149.12,10,5,12,1,8.2,18,9.68,1014,46,4
2018-10-25 13:00,75.52,75.14,150.66,10,5,13,1,8.9,18.3,8.22,1013,46,7
2018-10-25 14:00,73.22,73.66,146.88,10,5,14,1,9.2,18.4,9.86,1013,48,5
2018-10-25 15:00,72.7,54.27,126.97,10,5,15,1,8.9,17.3,7.11,1013,47,8
2018-10-25 16:00,72.32,62.21,134.53,10,5,16,1,8.1,15.6,7.44,1013,47,5
2018-10-25 17:00,78.34,65.92,144.26,10,5,17,1,7.7,14.7,6.78,1014,48,4
2018-10-25 18:00,60.61,35.97,96.58,10,5,18,1,7.5,13.2,6.17,1014,51,3
2018-10-25 19:00,53.25,29.44,82.69,10,5,19,1,6,12.6,6.27,1014,66,2
2018-10-25 20:00,46.59,14.72,61.31,10,5,20,1,4.6,12.1,5.55,1015,68,2
2018-10-25 21:00,44.03,14.34,58.37,10,5,21,1,3.9,12,4.36,1016,70,2
2018-10-25 22:00,43.07,26.24,69.31,10,5,22,1,3.6,12,3.86,1016,71,3
2018-10-25 23:00,32.83,12.16,44.99,10,5,23,1,3.3,11.6,3.27,1016,67,3
2018-10-26 0:00,31.42,11.39,42.81,10,6,0,1,3.2,11.6,4.73,1016,71,1
2018-10-26 1:00,30.27,24.45,54.72,10,6,1,1,3.3,11.5,3.74,1016,75,2
2018-10-26 2:00,30.14,15.87,46.01,10,6,2,1,3,11.5,3.6,1015,75,2
2018-10-26 3:00,29.95,12.8,42.75,10,6,3,1,3,9,3.25,1015,86,1
2018-10-26 4:00,30.34,22.27,52.61,10,6,4,1,1,9,3.02,1016,86,1
2018-10-26 5:00,30.08,17.28,47.36,10,6,5,1,2,8.5,3.5,1015,91,0.33
2018-10-26 6:00,30.72,11.01,41.73,10,6,6,1,2,8.2,3.47,1015,90,0.25
2018-10-26 7:00,29.95,21.25,51.2,10,6,7,1,3.7,8.8,3.71,1016,91,1
2018-10-26 8:00,30.08,16.9,46.98,10,6,8,1,4.9,10.3,5.16,1015,88,1.32
2018-10-26 9:00,30.14,16.9,47.04,10,6,9,1,6.5,13.1,7.17,1014,80,1.39
2018-10-26 10:00,31.1,19.71,50.81,10,6,10,1,8.7,15.2,9.94,1013,67,1
2018-10-26 11:00,32.06,16.77,48.83,10,6,11,1,8.5,16,9.89,1012,59,2
2018-10-26 12:00,32.19,17.66,49.85,10,6,12,1,9.3,16.2,11.41,1011,57,2
2018-10-26 13:00,31.87,21.25,53.12,10,6,13,1,11.1,17,12.53,1009,54,2
2018-10-26 14:00,32,11.14,43.14,10,6,14,1,9.2,17,12.08,1009,54,1
2018-10-26 15:00,31.68,15.23,46.91,10,6,15,1,7.9,16.1,9.86,1009,70,3
2018-10-26 16:00,32.19,32.26,64.45,10,6,16,1,7.1,14.5,8.25,1009,78,3
2018-10-26 17:00,31.87,11.65,43.52,10,6,17,1,6.2,12.3,8.04,1010,85,1
2018-10-26 18:00,33.22,10.88,44.1,10,6,18,1,6.6,10.7,6.37,1010,90,1.39
2018-10-26 19:00,35.14,23.68,58.82,10,6,19,1,5,10.7,5.79,1010,90,1.29
2018-10-26 20:00,32.9,15.23,48.13,10,6,20,1,4,10.7,5.57,1009,95,1
2018-10-26 21:00,32.38,11.78,44.16,10,6,21,1,3.6,9.3,4.27,1009,95,1.28
2018-10-26 22:00,32.26,21.12,53.38,10,6,22,1,3,9.6,4.06,1009,95,1.16
2018-10-26 23:00,30.78,18.3,49.08,10,6,23,1,3.1,9.2,4.02,1009,96,1
2018-10-27 0:00,30.59,11.26,41.85,10,7,0,0,3.2,9.9,3.93,1008,95,1
2018-10-27 1:00,30.59,21.38,51.97,10,7,1,0,3.09,9.6,4.01,1008,95,1
2018-10-27 2:00,30.59,18.56,49.15,10,7,2,0,3.1,10,5.09,1008,96,0.12
2018-10-27 3:00,30.53,11.52,42.05,10,7,3,0,2.7,9.6,4.04,1007,95,1
2018-10-27 4:00,31.1,20.61,51.71,10,7,4,0,2.7,9.7,4.14,1007,95,1.07
2018-10-27 5:00,30.98,19.2,50.18,10,7,5,0,3,9.6,4.57,1007,96,1.14
2018-10-27 6:00,30.72,11.39,42.11,10,7,6,0,3.7,10.2,4.82,1007,95,1.39
2018-10-27 7:00,30.27,21.5,51.77,10,7,7,0,3.6,10.5,5.38,1007,95,1
2018-10-27 8:00,30.78,27.26,58.04,10,7,8,0,4.5,11.2,5.96,1007,95,1.52
2018-10-27 9:00,30.98,19.97,50.95,10,7,9,0,4,12.4,6.94,1007,97,1
2018-10-27 10:00,30.91,27.26,58.17,10,7,10,0,3.2,12,6.01,1007,93,1.77
2018-10-27 11:00,31.94,27.39,59.33,10,7,11,0,2.5,13,5.82,1007,90,2
2018-10-27 12:00,32.7,18.69,51.39,10,7,12,0,1.9,13.1,6.12,1007,89,1
2018-10-27 13:00,33.34,27.78,61.12,10,7,13,0,2.6,13.2,6.31,1007,89,1
2018-10-27 14:00,32.26,29.31,61.57,10,7,14,0,2.4,11.2,5.46,1007,90,1
2018-10-27 15:00,32.77,19.2,51.97,10,7,15,0,2.1,11.5,4.46,1007,90,2
2018-10-27 16:00,32.7,21.76,54.46,10,7,16,0,2.1,10.5,4.87,1007,91,1
2018-10-27 17:00,33.73,24.83,58.56,10,7,17,0,1.8,10.1,3.99,1008,91,2
2018-10-27 18:00,34.69,11.39,46.08,10,7,18,0,1.9,9.5,4.5,1008,91,1
2018-10-27 19:00,33.73,11.52,45.25,10,7,19,0,1.8,9,4.2,1008,91,1
2018-10-27 20:00,32.96,24.58,57.54,10,7,20,0,1.7,9,4.05,1009,92,1
2018-10-27 21:00,32.58,14.72,47.3,10,7,21,0,3.2,8.6,4.22,1009,91,1
2018-10-27 22:00,32.77,11.39,44.16,10,7,22,0,3,8.5,3.46,1008,91,2.08
2018-10-27 23:00,31.3,21.89,53.19,10,7,23,0,2.9,8.5,3.47,1008,91,1.86
2018-10-28 0:00,29.38,17.54,46.92,10,1,0,0,1.6,8.4,3.86,1007,92,1
2018-10-28 1:00,29.31,11.65,40.96,10,1,1,0,2.5,8.3,3.96,1007,91,1
2018-10-28 2:00,31.04,20.35,51.39,10,1,2,0,2.1,8.1,4,1006,91,1
2018-10-28 3:00,60.61,29.95,90.56,10,1,3,0,2.2,8.1,4.03,1006,91,1
2018-10-28 4:00,30.4,20.99,51.39,10,1,4,0,3,8.1,3.56,1006,91,2
2018-10-28 5:00,29.57,17.79,47.36,10,1,5,0,2,8,3.56,1005,90,2
2018-10-28 6:00,29.44,11.65,41.09,10,1,6,0,3.2,8.2,3,1005,88,3
2018-10-28 7:00,30.08,20.61,50.69,10,1,7,0,3.5,8.2,3.88,1006,88,2
2018-10-28 8:00,29.7,19.84,49.54,10,1,8,0,4.89,8.5,3.97,1006,90,3
2018-10-28 9:00,30.02,11.26,41.28,10,1,9,0,4.6,9.1,4.15,1005,86,3
2018-10-28 10:00,30.66,19.71,50.37,10,1,10,0,5.2,9.6,5.7,1005,88,2
2018-10-28 11:00,30.91,18.43,49.34,10,1,11,0,6.1,10.7,5.51,1005,86,3
2018-10-28 12:00,31.1,11.39,42.49,10,1,12,0,6.5,11,6.15,1004,87,3
2018-10-28 13:00,30.4,19.58,49.98,10,1,13,0,6.69,11.4,7.99,1004,83,1
2018-10-28 14:00,31.04,19.71,50.75,10,1,14,0,6.89,11.3,7.53,1004,83,2
2018-10-28 15:00,30.66,10.62,41.28,10,1,15,0,7,11.6,7.43,1004,96,3
2018-10-28 16:00,31.23,17.92,49.15,10,1,16,0,6.9,13.3,8.01,1004,80,2
2018-10-28 17:00,31.42,20.48,51.9,10,1,17,0,7.2,12.4,7.43,1004,89,3
2018-10-28 18:00,32.45,12.03,44.48,10,1,18,0,7.2,12,8.16,1004,91,2
2018-10-28 19:00,31.94,15.74,47.68,10,1,19,0,7.7,11.9,8.14,1004,91,2
2018-10-28 20:00,32.32,36.35,68.67,10,1,20,0,7.5,11.3,7.99,1004,92,2.07
2018-10-28 21:00,31.42,13.82,45.24,10,1,21,0,7.3,11.1,7.84,1005,89,2
2018-10-28 22:00,31.04,12.8,43.84,10,1,22,0,6.9,11.2,8.2,1005,91,1
2018-10-28 23:00,30.78,25.22,56,10,1,23,0,6.8,11.3,8.18,1005,94,1
2018-10-29 0:00,31.17,13.44,44.61,10,2,0,1,6.8,11.5,8.25,1005,94,1
2018-10-29 1:00,31.3,11.26,42.56,10,2,1,1,7,12,8.39,1006,94,1
2018-10-29 2:00,30.85,23.68,54.53,10,2,2,1,7.2,12.2,8.64,1006,94,1
2018-10-29 3:00,31.68,17.15,48.83,10,2,3,1,6.5,12.9,7.98,1006,89,2
2018-10-29 4:00,31.42,11.65,43.07,10,2,4,1,6.5,13.2,8.56,1006,92,1
2018-10-29 5:00,31.94,20.86,52.8,10,2,5,1,6,12.8,8.02,1006,92,1
2018-10-29 6:00,41.47,25.34,66.81,10,2,6,1,5.1,13.2,7.96,1006,91,1
2018-10-29 7:00,44.29,32.64,76.93,10,2,7,1,6.1,12.7,8.61,1006,92,1
2018-10-29 8:00,50.05,60.29,110.34,10,2,8,1,6.8,14.7,7.63,1006,85,3
2018-10-29 9:00,69.38,77.44,146.82,10,2,9,1,8,14,9.08,1005,83,2
2018-10-29 10:00,79.3,70.53,149.83,10,2,10,1,8.2,17.2,10.74,1005,74,1
2018-10-29 11:00,81.34,89.86,171.2,10,2,11,1,8.6,17.7,10.86,1004,73,2
